Ano;ID;TIPO DO CRIME;BAIRRO;HORA;LOCAL
2018;386;LESAO CORPORAL;CENTRO;16;RESIDENCIA
2018;387;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;15;PUBLICO
2018;388;LESAO CORPORAL;HUGO LANGE;10;PUBLICO
2018;389;FURTO QUALIFICADO;CENTRO;16;PUBLICO
2018;390;FURTO QUALIFICADO;BUTIATUVINHA;4;RESIDENCIA
2018;391;ROUBO;AGUA VERDE;15;PUBLICO
2018;392;FURTO SIMPLES;JUVEVE;18;PUBLICO
2018;393;ROUBO;JARDIM DAS AMERICAS;19;PUBLICO
2018;394;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;17;PUBLICO
2018;395;FURTO SIMPLES;PINHEIRINHO;10;TRANSPORTE
2018;396;FURTO SIMPLES;CENTRO;16;COMERCIO
2018;397;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;19;PUBLICO
2018;398;ROUBO;PRADO VELHO;19;PUBLICO
2018;399;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;PUBLICO
2018;400;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;21;PUBLICO
2018;401;FURTO QUALIFICADO;UBERABA;19;PUBLICO
2018;402;FURTO QUALIFICADO;CAJURU;17;RESIDENCIA
2018;403;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;4;PUBLICO
2018;404;FURTO QUALIFICADO;CIDADE INDUSTRIAL;3;OUTROS
2018;405;ROUBO;PORTAO;13;RESIDENCIA
2018;406;FURTO SIMPLES;GUABIROTUBA;19;RESIDENCIA
2018;407;ROUBO;PINHEIRINHO;12;COMERCIO
2018;408;FURTO SIMPLES;CAPAO DA IMBUIA;21;MERCADO
2018;409;ROUBO;JARDIM SOCIAL;13;PUBLICO
2018;410;ROUBO;GUAIRA;15;ALIMENTACAO / DIVERSAO
2018;411;ROUBO;XAXIM;7;PUBLICO
2018;412;ROUBO;GUAIRA;8;TRANSPORTE
2018;413;ROUBO;BIGORRILHO;10;PUBLICO
2018;414;ROUBO;CAJURU;2;PUBLICO
2018;415;ROUBO;CENTRO CIVICO;17;PRESTACAO DE SERVICOS
2018;416;ROUBO;CAPAO RASO;16;COMERCIO
2018;417;FURTO SIMPLES;XAXIM;12;RESIDENCIA
2018;418;ROUBO;BATEL;1;PUBLICO
2018;419;FURTO QUALIFICADO;HAUER;12;PUBLICO
2018;420;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
2018;421;ROUBO;BOQUEIRAO;16;RESIDENCIA
2018;422;ROUBO;CENTRO;18;SAUDE
2018;423;ROUBO;SITIO CERCADO;20;DERIVADO PETROLEO
2018;424;ROUBO;ALTO BOQUEIRAO;22;PUBLICO
2018;425;ROUBO;SITIO CERCADO;13;PUBLICO
2018;426;ROUBO;CENTRO;23;PUBLICO
2018;427;ROUBO;FAZENDINHA;8;PUBLICO
2018;428;ROUBO;FAZENDINHA;8;RESIDENCIA
2018;429;FURTO QUALIFICADO;BOQUEIRAO;4;RESIDENCIA
2018;430;ROUBO;UMBARA;10;RESIDENCIA
2018;431;FURTO SIMPLES;CIDADE INDUSTRIAL;12;COMERCIO
2018;432;FURTO SIMPLES;CIDADE INDUSTRIAL;12;PRESTACAO DE SERVICOS
2018;433;LESAO CORPORAL;MOSSUNGUE;18;RESIDENCIA
2018;434;LESAO CORPORAL;BOQUEIRAO;14;RESIDENCIA
2018;435;LESAO CORPORAL;TATUQUARA;14;ALIMENTACAO / DIVERSAO
2018;436;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;16;PUBLICO
2018;437;FURTO SIMPLES;BAIRRO ALTO;17;PUBLICO
2018;438;ROUBO;GUAIRA;6;TRANSPORTE
2018;439;ROUBO;JARDIM BOTANICO;18;PUBLICO
2018;440;ROUBO;TATUQUARA;17;PUBLICO
2018;441;ROUBO;TATUQUARA;17;SAUDE
2018;442;ROUBO;GUABIROTUBA;16;PUBLICO
2018;443;ROUBO;PRADO VELHO;18;PUBLICO
2018;444;LESAO CORPORAL;PORTAO;20;RESIDENCIA
2018;445;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;22;PUBLICO
2018;446;LESAO CORPORAL;SANTA CANDIDA;21;PUBLICO
2018;447;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;TINGUI;22;PUBLICO
2018;448;LESAO CORPORAL;CIDADE INDUSTRIAL;15;COMERCIO
2018;449;LESAO CORPORAL;CIDADE INDUSTRIAL;15;RESIDENCIA
2018;450;LESAO CORPORAL;CIDADE INDUSTRIAL;19;PUBLICO
2018;451;LESAO CORPORAL;CIDADE INDUSTRIAL;0;RESIDENCIA
2018;452;ROUBO;CAJURU;10;PUBLICO
2018;453;ROUBO;CRISTO REI;21;PUBLICO
2018;454;ROUBO;CAJURU;15;PUBLICO
2018;455;ROUBO;BAIRRO ALTO;16;PUBLICO
2018;456;FURTO QUALIFICADO;ALTO DA RUA XV;11;RESIDENCIA
2018;457;FURTO QUALIFICADO;PINHEIRINHO;4;COMERCIO
2018;458;ROUBO;REBOUCAS;7;PUBLICO
2018;459;ROUBO;BAIRRO ALTO;22;PUBLICO
2018;460;ROUBO;JARDIM DAS AMERICAS;9;PUBLICO
2018;461;FURTO QUALIFICADO;PORTAO;20;PUBLICO
2018;462;ROUBO;CENTRO;22;PUBLICO
2018;463;FURTO QUALIFICADO;PORTAO;8;ALIMENTACAO / DIVERSAO
2018;464;FURTO QUALIFICADO;BOQUEIRAO;8;ALIMENTACAO / DIVERSAO
2018;465;ROUBO;SANTA CANDIDA;10;SAUDE
2018;466;FURTO QUALIFICADO;PORTAO;22;MERCADO
2018;467;FURTO QUALIFICADO;PORTAO;21;PUBLICO
2018;468;FURTO QUALIFICADO;ALTO BOQUEIRAO;15;PUBLICO
2018;469;ROUBO;VISTA ALEGRE;19;PUBLICO
2018;470;FURTO QUALIFICADO;BOM RETIRO;12;RESIDENCIA
2018;471;ROUBO;UMBARA;19;PUBLICO
2018;472;LESAO CORPORAL;BOQUEIRAO;11;RESIDENCIA
2018;473;ROUBO;XAXIM;14;PUBLICO
2018;474;ROUBO;SITIO CERCADO;12;OUTROS
2018;475;FURTO QUALIFICADO;BOQUEIRAO;7;RESIDENCIA
2018;476;LESAO CORPORAL;BOQUEIRAO;0;PUBLICO
2018;477;ROUBO;SITIO CERCADO;14;OUTROS
2018;478;FURTO QUALIFICADO;ALTO DA GLORIA;22;PUBLICO
2018;479;FURTO QUALIFICADO;ALTO DA GLORIA;22;SAUDE
2018;480;ROUBO;SITIO CERCADO;12;ALIMENTACAO / DIVERSAO
2018;481;FURTO SIMPLES;SITIO CERCADO;4;PUBLICO
2018;482;FURTO SIMPLES;SAO FRANCISCO;0;DERIVADO PETROLEO
2018;483;FURTO SIMPLES;SAO FRANCISCO;0;PUBLICO
2018;484;ROUBO;SITIO CERCADO;16;PUBLICO
2018;485;ROUBO;UBERABA;8;COMERCIO
2018;486;ROUBO;BOQUEIRAO;23;PUBLICO
2018;487;ROUBO;ALTO BOQUEIRAO;17;COMERCIO
2018;488;FURTO QUALIFICADO;SAO LOURENCO;3;RESIDENCIA
2018;489;LESAO CORPORAL;CIDADE INDUSTRIAL;7;DERIVADO PETROLEO
2018;490;LESAO CORPORAL;ABRANCHES;9;RESIDENCIA
2018;491;FURTO QUALIFICADO;BAIRRO ALTO;8;OUTROS
2018;492;FURTO QUALIFICADO;BAIRRO ALTO;8;PRESTACAO DE SERVICOS
2018;493;ROUBO;BOQUEIRAO;6;COMERCIO
2018;494;ROUBO;ATUBA;21;PUBLICO
2018;495;ROUBO;CAMPO COMPRIDO;22;ALIMENTACAO / DIVERSAO
2018;496;FURTO QUALIFICADO;MERCES;22;PUBLICO
2018;497;FURTO SIMPLES;CAJURU;11;RESIDENCIA
2018;498;LESAO CORPORAL;CAJURU;11;RESIDENCIA
2018;499;FURTO SIMPLES;SANTA FELICIDADE;11;MERCADO
2018;500;FURTO QUALIFICADO;JARDIM SOCIAL;17;RESIDENCIA
2018;501;FURTO QUALIFICADO;VISTA ALEGRE;9;RESIDENCIA
2018;502;ROUBO;CIDADE INDUSTRIAL;15;COMERCIO
2018;503;ROUBO;CIDADE INDUSTRIAL;14;RESIDENCIA
2018;504;FURTO SIMPLES;CIDADE INDUSTRIAL;15;MERCADO
2018;505;FURTO QUALIFICADO;PORTAO;18;COMERCIO
2018;506;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;PUBLICO
2018;507;FURTO QUALIFICADO;MOSSUNGUE;18;MERCADO
2018;508;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;22;PUBLICO
2018;509;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;23;PUBLICO
2018;510;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;PUBLICO
2018;511;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;RESIDENCIA
2018;512;FURTO QUALIFICADO;UBERABA;12;RESIDENCIA
2018;513;FURTO QUALIFICADO;CAJURU;16;RESIDENCIA
2018;514;FURTO SIMPLES;JUVEVE;0;COMERCIO
2018;515;LESAO CORPORAL;BOA VISTA;1;ALIMENTACAO / DIVERSAO
2018;516;LESAO CORPORAL;BOA VISTA;1;SAUDE
2018;517;FURTO QUALIFICADO;BATEL;3;COMERCIO
2018;518;ROUBO;CAMPO COMPRIDO;2;PUBLICO
2018;519;ROUBO;CAJURU;21;PUBLICO
2018;520;ROUBO;CAJURU;21;TRANSPORTE
2018;521;FURTO SIMPLES;CIDADE INDUSTRIAL;1;RESIDENCIA
2018;522;ROUBO;BIGORRILHO;7;PUBLICO
2018;523;ROUBO;CIDADE INDUSTRIAL;7;COMERCIO
2018;524;FURTO SIMPLES;CIDADE INDUSTRIAL;17;PUBLICO
2018;525;FURTO QUALIFICADO;BATEL;3;COMERCIO
2018;526;ROUBO;FAZENDINHA;8;PUBLICO
2018;527;LESAO CORPORAL;CENTRO;11;PUBLICO
2018;528;ROUBO;FAZENDINHA;12;SAUDE
2018;529;FURTO QUALIFICADO;FAZENDINHA;17;RESIDENCIA
2018;530;ROUBO;SANTA QUITERIA;19;PUBLICO
2018;531;ROUBO;PINHEIRINHO;21;TRANSPORTE
2018;532;ROUBO;JARDIM BOTANICO;23;TRANSPORTE
2018;533;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;22;PUBLICO
2018;534;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;23;PUBLICO
2018;535;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;3;PUBLICO
2018;536;FURTO QUALIFICADO;BOQUEIRAO;6;COMERCIO
2018;537;FURTO QUALIFICADO;BOQUEIRAO;6;PUBLICO
2018;538;ROUBO;REBOUCAS;7;PUBLICO
2018;539;ROUBO;CENTRO;11;PUBLICO
2018;540;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;16;PUBLICO
2018;541;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
2018;542;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;14;RESIDENCIA
2018;543;LESAO CORPORAL;CIDADE INDUSTRIAL;17;PUBLICO
2018;544;ROUBO;PINHEIRINHO;5;PUBLICO
2018;545;LESAO CORPORAL;CIDADE INDUSTRIAL;17;ALIMENTACAO / DIVERSAO
2018;546;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;XAXIM;21;PUBLICO
2018;547;LESAO CORPORAL;UBERABA;22;PUBLICO
2018;548;ROUBO;SITIO CERCADO;1;PUBLICO
2018;549;ROUBO;SITIO CERCADO;1;TRANSPORTE
2018;550;FURTO QUALIFICADO;JARDIM BOTANICO;0;COMERCIO
2018;551;FURTO SIMPLES;BACACHERI;5;RESIDENCIA
2018;552;ROUBO;ORLEANS;11;PUBLICO
2018;553;ROUBO;BAIRRO ALTO;21;PUBLICO
2018;554;FURTO QUALIFICADO;CAJURU;10;RESIDENCIA
2018;555;LESAO CORPORAL;BARREIRINHA;0;RESIDENCIA
2018;556;FURTO QUALIFICADO;XAXIM;11;COMERCIO
2018;557;FURTO QUALIFICADO;SANTA CANDIDA;21;RESIDENCIA
2018;558;ROUBO;ALTO DA RUA XV;15;PUBLICO
2018;559;ROUBO;NOVO MUNDO;11;ATIVIDADE FINANCEIRA
2018;560;ROUBO;REBOUCAS;18;SAUDE
2018;561;ROUBO;SAO BRAZ;9;COMERCIO
2018;562;ROUBO;MERCES;23;PUBLICO
2018;563;FURTO SIMPLES;BOQUEIRAO;16;SAUDE
2018;564;ROUBO;NOVO MUNDO;1;RESIDENCIA
2018;565;ROUBO;PAROLIN;20;PUBLICO
2018;566;FURTO QUALIFICADO;SAO FRANCISCO;9;COMERCIO
2018;567;LESAO CORPORAL;PORTAO;22;PUBLICO
2018;568;ROUBO;PORTAO;22;PUBLICO
2018;569;ROUBO;BIGORRILHO;22;SAUDE
2018;570;ROUBO;PORTAO;18;PUBLICO
2018;571;ROUBO;CAJURU;12;COMERCIO
2018;572;ROUBO;CENTRO CIVICO;21;COMERCIO
2018;573;ROUBO;ALTO DA RUA XV;20;PUBLICO
2018;574;ROUBO;AGUA VERDE;8;SAUDE
2018;575;ROUBO;UBERABA;22;PUBLICO
2018;576;ROUBO;SAO FRANCISCO;22;PUBLICO
2018;577;FURTO SIMPLES;REBOUCAS;9;PUBLICO
2018;578;ROUBO;PORTAO;2;RESIDENCIA
2018;579;ROUBO;ALTO DA RUA XV;20;PUBLICO
2018;580;ROUBO;BACACHERI;18;COMERCIO
2018;581;ROUBO;BACACHERI;18;PUBLICO
2018;582;LESAO CORPORAL;CAJURU;17;RESIDENCIA
2018;583;ROUBO;ALTO DA RUA XV;7;ATIVIDADE FINANCEIRA
2018;584;ROUBO;ALTO DA RUA XV;7;PUBLICO
2018;585;ROUBO;HAUER;22;PUBLICO
2018;586;ROUBO;PORTAO;22;SAUDE
2018;587;ROUBO;AGUA VERDE;18;PUBLICO
2018;588;ROUBO;GUABIROTUBA;22;PUBLICO
2018;589;FURTO SIMPLES;CIDADE INDUSTRIAL;9;PUBLICO
2018;590;ROUBO;ORLEANS;12;PUBLICO
2018;591;ROUBO;XAXIM;4;PUBLICO
2018;592;ROUBO;PORTAO;5;SAUDE
2018;593;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
2018;594;ROUBO;PORTAO;15;COMERCIO
2018;595;ROUBO;ATUBA;12;PUBLICO
2018;596;ROUBO;BOQUEIRAO;19;PUBLICO
2018;597;LESAO CORPORAL;CAMPO DE SANTANA;21;RESIDENCIA
2018;598;FURTO QUALIFICADO;ALTO DA GLORIA;11;PUBLICO
2018;599;ROUBO;PINHEIRINHO;19;PUBLICO
2018;600;FURTO QUALIFICADO;PORTAO;2;COMERCIO
2018;601;FURTO QUALIFICADO;PORTAO;12;RESIDENCIA
2018;602;LESAO CORPORAL;CENTRO;21;HOSPEDAGEM
2018;603;LESAO CORPORAL;CENTRO;21;PUBLICO
2018;604;ROUBO;SITIO CERCADO;17;RESIDENCIA
2018;605;FURTO QUALIFICADO;ALTO BOQUEIRAO;8;ENSINO
2018;606;ROUBO;AGUA VERDE;19;PUBLICO
2018;607;ROUBO;BACACHERI;13;PUBLICO
2018;608;ROUBO;REBOUCAS;21;PUBLICO
2018;609;ROUBO;CENTRO;21;PUBLICO
2018;610;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;21;PUBLICO
2018;611;ROUBO;CASCATINHA;11;PUBLICO
2018;612;ROUBO;SITIO CERCADO;9;SAUDE
2018;613;LESAO CORPORAL;XAXIM;1;ALIMENTACAO / DIVERSAO
2018;614;LESAO CORPORAL;REBOUCAS;22;ALIMENTACAO / DIVERSAO
2018;615;FURTO QUALIFICADO;AGUA VERDE;23;PUBLICO
2018;616;ROUBO;SITIO CERCADO;21;SAUDE
2018;617;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;10;PUBLICO
2018;618;LESAO CORPORAL;SANTA CANDIDA;12;PUBLICO
2018;619;ROUBO;REBOUCAS;0;PUBLICO
2018;620;FURTO QUALIFICADO;FANNY;12;PUBLICO
2018;621;ROUBO;CABRAL;13;PUBLICO
2018;622;LESAO CORPORAL;CENTRO;11;PUBLICO
2018;623;LESAO CORPORAL;CENTRO;11;SAUDE
2018;624;ROUBO;CENTRO;11;PUBLICO
2018;625;ROUBO;CENTRO;11;SAUDE
2018;626;FURTO SIMPLES;ALTO DA RUA XV;4;DERIVADO PETROLEO
2018;627;FURTO QUALIFICADO;PORTAO;12;PRESTACAO DE SERVICOS
2018;628;FURTO QUALIFICADO;PINHEIRINHO;2;PUBLICO
2018;629;ROUBO;HAUER;14;PUBLICO
2018;630;FURTO QUALIFICADO;HAUER;14;PUBLICO
2018;631;ROUBO;CENTRO;11;PUBLICO
2018;632;FURTO QUALIFICADO;SANTA CANDIDA;15;RESIDENCIA
2018;633;ROUBO;BACACHERI;20;SAUDE
2018;634;ROUBO;PAROLIN;9;PUBLICO
2018;635;LESAO CORPORAL;BARREIRINHA;10;PUBLICO
2018;636;FURTO SIMPLES;PORTAO;23;COMERCIO
2018;637;FURTO QUALIFICADO;XAXIM;18;RESIDENCIA
2018;638;LESAO CORPORAL;CAPAO RASO;0;PUBLICO
2018;639;ROUBO;BOA VISTA;19;PUBLICO
2018;640;ROUBO;BOA VISTA;19;RESIDENCIA
2018;641;FURTO QUALIFICADO;PAROLIN;4;PUBLICO
2018;642;ROUBO;PAROLIN;21;PUBLICO
2018;643;ROUBO;JARDIM DAS AMERICAS;15;PUBLICO
2018;644;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;14;PUBLICO
2018;645;FURTO SIMPLES;ORLEANS;15;PUBLICO
2018;646;ROUBO;CENTRO;20;PUBLICO
2018;647;ROUBO;PINHEIRINHO;19;PUBLICO
2018;648;ROUBO;VILA IZABEL;18;PUBLICO
2018;649;ROUBO;VILA IZABEL;18;RESIDENCIA
2018;650;FURTO QUALIFICADO;AGUA VERDE;21;PUBLICO
2018;651;ROUBO;TATUQUARA;22;PUBLICO
2018;652;FURTO QUALIFICADO;SANTA FELICIDADE;18;COMERCIO
2018;653;ROUBO;BOQUEIRAO;23;PUBLICO
2018;654;FURTO SIMPLES;JARDIM BOTANICO;23;TRANSPORTE
2018;655;FURTO SIMPLES;CIDADE INDUSTRIAL;16;RESIDENCIA
2018;656;FURTO QUALIFICADO;GUAIRA;11;RESIDENCIA
2018;657;ROUBO;CAJURU;20;PUBLICO
2018;658;ROUBO;CAPAO DA IMBUIA;0;PUBLICO
2018;659;LESAO CORPORAL;CAJURU;10;RESIDENCIA
2018;660;LESAO CORPORAL;SANTA CANDIDA;20;RESIDENCIA
2018;661;ROUBO;BARREIRINHA;23;PUBLICO
2018;662;LESAO CORPORAL;BOA VISTA;22;PUBLICO
2018;663;LESAO CORPORAL;BOA VISTA;22;RESIDENCIA
2018;664;FURTO QUALIFICADO;PRADO VELHO;6;MERCADO
2018;665;LESAO CORPORAL;CRISTO REI;7;RESIDENCIA
2018;666;FURTO QUALIFICADO;BACACHERI;18;COMERCIO
2018;667;ROUBO;BATEL;18;SAUDE
2018;668;FURTO QUALIFICADO;BARREIRINHA;11;RESIDENCIA
2018;669;ROUBO;BACACHERI;13;PUBLICO
2018;670;ROUBO;PILARZINHO;22;RESIDENCIA
2018;671;FURTO QUALIFICADO;CABRAL;5;RESIDENCIA
2018;672;ROUBO;SANTA CANDIDA;21;PUBLICO
2018;673;FURTO QUALIFICADO;SAO FRANCISCO;10;COMERCIO
2018;674;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;COMERCIO
2018;675;ROUBO;PILARZINHO;11;RESIDENCIA
2018;676;ROUBO;CABRAL;22;ALIMENTACAO / DIVERSAO
2018;677;ROUBO;XAXIM;22;PUBLICO
2018;678;FURTO QUALIFICADO;BOQUEIRAO;15;RESIDENCIA
2018;679;FURTO SIMPLES;AGUA VERDE;6;SAUDE
2018;680;FURTO QUALIFICADO;JUVEVE;7;COMERCIO
2018;681;ROUBO;CAMPO COMPRIDO;18;PUBLICO
2018;682;ROUBO;CAMPO COMPRIDO;18;TRANSPORTE
2018;683;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
2018;684;LESAO CORPORAL;SITIO CERCADO;2;PUBLICO
2018;685;ROUBO;SANTA FELICIDADE;6;PUBLICO
2018;686;ROUBO;SANTA QUITERIA;6;PUBLICO
2018;687;ROUBO;CAJURU;15;PUBLICO
2018;688;FURTO QUALIFICADO;HAUER;1;RESIDENCIA
2018;689;FURTO QUALIFICADO;SITIO CERCADO;5;RELIGIOSOS
2018;690;FURTO SIMPLES;AHU;9;RESIDENCIA
2018;691;ROUBO;BOQUEIRAO;10;PUBLICO
2018;692;ROUBO;XAXIM;13;PUBLICO
2018;693;FURTO SIMPLES;BOQUEIRAO;23;PUBLICO
2018;694;ROUBO;AHU;13;PUBLICO
2018;695;ROUBO;CENTRO;18;ATIVIDADE FINANCEIRA
2018;696;ROUBO;CENTRO;18;PUBLICO
2018;697;FURTO SIMPLES;GANCHINHO;23;RESIDENCIA
2018;698;ROUBO;HAUER;21;TRANSPORTE
2018;699;ROUBO;SITIO CERCADO;20;PUBLICO
2018;700;ROUBO;BARREIRINHA;18;PUBLICO
2018;701;FURTO QUALIFICADO;ALTO BOQUEIRAO;18;RESIDENCIA
2018;702;FURTO QUALIFICADO;SITIO CERCADO;16;RESIDENCIA
2018;703;ROUBO;JUVEVE;20;SAUDE
2018;704;LESAO CORPORAL;UBERABA;0;PUBLICO
2018;705;FURTO QUALIFICADO;FAZENDINHA;20;RESIDENCIA
2018;706;FURTO QUALIFICADO;BOQUEIRAO;17;RESIDENCIA
2018;707;FURTO QUALIFICADO;FAZENDINHA;18;PUBLICO
2018;708;ROUBO;HAUER;22;TRANSPORTE
2018;709;ROUBO;BARREIRINHA;7;DERIVADO PETROLEO
2018;710;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAPAO RASO;11;PUBLICO
2018;711;ROUBO;ABRANCHES;11;PUBLICO
2018;712;ROUBO;ABRANCHES;11;SAUDE
2018;713;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
2018;714;ROUBO;ALTO DA RUA XV;17;PUBLICO
2018;715;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
2018;716;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;VEICULO
2018;717;ROUBO;NOVO MUNDO;12;PUBLICO
2018;718;ROUBO;NOVO MUNDO;12;RESIDENCIA
2018;719;FURTO QUALIFICADO;BAIRRO ALTO;13;PUBLICO
2018;720;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
2018;721;ROUBO;SEMINARIO;2;SAUDE
2018;722;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
2018;723;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;RESIDENCIA
2018;724;ROUBO;TATUQUARA;10;PUBLICO
2018;725;LESAO CORPORAL;CIDADE INDUSTRIAL;16;RESIDENCIA
2018;726;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;17;PUBLICO
2018;727;FURTO QUALIFICADO;BACACHERI;0;PUBLICO
2018;728;ROUBO;JARDIM DAS AMERICAS;18;PUBLICO
2018;729;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;PUBLICO
2018;730;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;20;PUBLICO
2018;731;FURTO SIMPLES;CENTRO;21;PUBLICO
2018;732;ROUBO;BIGORRILHO;22;PUBLICO
2018;733;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;1;PUBLICO
2018;734;ROUBO;NOVO MUNDO;14;PUBLICO
2018;735;FURTO SIMPLES;CENTRO;17;PUBLICO
2018;736;FURTO QUALIFICADO;JARDIM SOCIAL;10;RESIDENCIA
2018;737;FURTO SIMPLES;CAJURU;21;RESIDENCIA
2018;738;ROUBO;HAUER;6;PUBLICO
2018;739;ROUBO;BARREIRINHA;23;PUBLICO
2018;740;FURTO QUALIFICADO;BOQUEIRAO;12;RESIDENCIA
2018;741;FURTO SIMPLES;CAPAO RASO;17;DERIVADO PETROLEO
2018;742;FURTO QUALIFICADO;TINGUI;21;RESIDENCIA
2018;743;ROUBO;CENTRO;12;SAUDE
2018;744;ROUBO;CENTRO;11;SAUDE
2018;745;LESAO CORPORAL;BOQUEIRAO;20;PUBLICO
2018;746;ROUBO;PINHEIRINHO;13;RESIDENCIA
2018;747;ROUBO;CAXIMBA;11;PUBLICO
2018;748;ROUBO;XAXIM;12;RESIDENCIA
2018;749;LESAO CORPORAL;SANTA CANDIDA;2;PUBLICO
2018;750;LESAO CORPORAL;GUAIRA;19;PUBLICO
2018;751;ROUBO;ABRANCHES;18;PUBLICO
2018;752;FURTO QUALIFICADO;SITIO CERCADO;4;COMERCIO
2018;753;FURTO SIMPLES;CENTRO;16;PUBLICO
2018;754;FURTO QUALIFICADO;FAZENDINHA;10;PRESTACAO DE SERVICOS
2018;755;FURTO QUALIFICADO;FAZENDINHA;10;PUBLICO
2018;756;ROUBO;CENTRO;4;PUBLICO
2018;757;FURTO SIMPLES;SANTA CANDIDA;11;RESIDENCIA
2018;758;LESAO CORPORAL;SANTA CANDIDA;13;RESIDENCIA
2018;759;FURTO QUALIFICADO;SITIO CERCADO;20;RESIDENCIA
2018;760;FURTO QUALIFICADO;SITIO CERCADO;0;RESIDENCIA
2018;761;FURTO SIMPLES;CENTRO;9;SAUDE
2018;762;FURTO QUALIFICADO;PINHEIRINHO;11;RESIDENCIA
2018;763;ROUBO;CIDADE INDUSTRIAL;13;PUBLICO
2018;764;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;UBERABA;13;PUBLICO
2018;765;FURTO QUALIFICADO;CIDADE INDUSTRIAL;10;RESIDENCIA
2018;766;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;17;PUBLICO
2018;767;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SANTO INACIO;18;PUBLICO
2018;768;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;22;PUBLICO
2018;769;ROUBO;UBERABA;22;PUBLICO
2018;770;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
2018;771;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
2018;772;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CRISTO REI;0;PUBLICO
2018;773;LESAO CORPORAL;PAROLIN;9;PUBLICO
2018;774;ROUBO;NOVO MUNDO;19;PUBLICO
2018;775;FURTO SIMPLES;CENTRO;12;SAUDE
2018;776;ROUBO;NOVO MUNDO;15;PUBLICO
2018;777;ROUBO;CAJURU;1;PUBLICO
2018;778;ROUBO;FANNY;15;PUBLICO
2018;779;ROUBO;TATUQUARA;18;COMERCIO
2018;780;ROUBO;TATUQUARA;18;PUBLICO
2018;781;ROUBO;CACHOEIRA;23;PUBLICO
