id;crime;bairro;hora;local
5266;ROUBO;PORTAO;18;PUBLICO
5269;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
5272;FURTO SIMPLES;CIDADE INDUSTRIAL;9;RESIDENCIA
5289;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;RESIDENCIA
5303;ROUBO;FANNY;8;PUBLICO
5308;ROUBO;TATUQUARA;9;OUTROS
5309;ROUBO;TATUQUARA;9;PUBLICO
5315;ROUBO;CAJURU;10;PUBLICO
5316;ROUBO;CIDADE INDUSTRIAL;20;RESIDENCIA
5324;FURTO QUALIFICADO;TATUQUARA;1;RESIDENCIA
5328;ROUBO;CIDADE INDUSTRIAL;9;COMERCIO
5334;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;DERIVADO PETROLEO
5335;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;PUBLICO
5338;ROUBO;PINHEIRINHO;13;PUBLICO
5340;FURTO SIMPLES;REBOUCAS;14;PUBLICO
5347;FURTO QUALIFICADO;JARDIM BOTANICO;16;TRANSPORTE
5350;ROUBO;CIDADE INDUSTRIAL;18;PUBLICO
5352;FURTO SIMPLES;BATEL;17;PUBLICO
5354;FURTO SIMPLES;CENTRO;8;PUBLICO
5359;FURTO SIMPLES;CAMPO DE SANTANA;0;ALIMENTACAO / DIVERSAO
5365;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
5367;ROUBO;CIDADE INDUSTRIAL;0;PUBLICO
5368;FURTO QUALIFICADO;CIDADE INDUSTRIAL;1;DERIVADO PETROLEO
5375;FURTO QUALIFICADO;CIDADE INDUSTRIAL;2;ALIMENTACAO / DIVERSAO
5382;ROUBO;SAO FRANCISCO;17;DERIVADO PETROLEO
5383;ROUBO;SAO FRANCISCO;17;PUBLICO
5387;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;19;PUBLICO
5388;ROUBO;BACACHERI;18;PUBLICO
5390;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;RESIDENCIA
5391;FURTO QUALIFICADO;SAO BRAZ;17;MERCADO
5396;FURTO QUALIFICADO;TATUQUARA;0;PUBLICO
5405;FURTO QUALIFICADO;PINHEIRINHO;20;PUBLICO
5406;FURTO QUALIFICADO;PINHEIRINHO;20;RESIDENCIA
5417;FURTO QUALIFICADO;CENTRO;23;PUBLICO
5426;FURTO QUALIFICADO;PINHEIRINHO;20;PUBLICO
5427;FURTO QUALIFICADO;PINHEIRINHO;20;RESIDENCIA
5432;FURTO QUALIFICADO;CAMPO DE SANTANA;19;RESIDENCIA
5441;ROUBO;CENTRO;2;PUBLICO
5442;ROUBO;JARDIM BOTANICO;22;TRANSPORTE
5444;FURTO QUALIFICADO;HUGO LANGE;3;COMERCIO
5445;ROUBO;CENTRO;15;SAUDE
5446;ROUBO;CENTRO;16;SAUDE
5448;ROUBO;CENTRO;7;PUBLICO
5450;ROUBO;CENTRO;16;SAUDE
5451;FURTO SIMPLES;CENTRO;20;PUBLICO
5452;FURTO QUALIFICADO;CENTRO;8;ALIMENTACAO / DIVERSAO
5454;FURTO QUALIFICADO;CENTRO;14;ALIMENTACAO / DIVERSAO
5455;ROUBO;XAXIM;0;PUBLICO
5456;FURTO SIMPLES;CENTRO;19;COMERCIO
5458;FURTO QUALIFICADO;SAO LOURENCO;6;ALIMENTACAO / DIVERSAO
5460;ROUBO;CENTRO;0;PUBLICO
5466;ROUBO;CENTRO;2;PUBLICO
5468;FURTO QUALIFICADO;CAJURU;12;RESIDENCIA
5470;ROUBO;CENTRO;15;PUBLICO
5472;ROUBO;CENTRO;8;SAUDE
5474;ROUBO;CENTRO CIVICO;16;PUBLICO
5475;ROUBO;ALTO BOQUEIRAO;13;PUBLICO
5477;ROUBO;CAJURU;13;PUBLICO
5480;FURTO SIMPLES;CENTRO;14;ATIVIDADE FINANCEIRA
5487;ROUBO;XAXIM;7;PUBLICO
5488;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;COMERCIO
5490;ROUBO;CENTRO;18;ALIMENTACAO / DIVERSAO
5496;FURTO SIMPLES;CIDADE INDUSTRIAL;1;RESIDENCIA
5497;FURTO SIMPLES;BACACHERI;18;MERCADO
5503;ROUBO;CENTRO;5;PUBLICO
5504;ROUBO;JARDIM BOTANICO;21;PUBLICO
5508;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
5519;ROUBO;CIDADE INDUSTRIAL;10;SAUDE
5525;FURTO QUALIFICADO;BATEL;3;ALIMENTACAO / DIVERSAO
5527;ROUBO;CIDADE INDUSTRIAL;21;COMERCIO
5528;ROUBO;CENTRO;14;SAUDE
5529;ROUBO;CENTRO;4;PUBLICO
5533;ROUBO;BOA VISTA;7;PUBLICO
5534;ROUBO;CIDADE INDUSTRIAL;8;SAUDE
5539;FURTO SIMPLES;CIDADE INDUSTRIAL;17;COMERCIO
5542;ROUBO;SANTA QUITERIA;22;SAUDE
5545;FURTO QUALIFICADO;BIGORRILHO;4;RESIDENCIA
5547;ROUBO;BOA VISTA;16;PUBLICO
5552;ROUBO;PINHEIRINHO;16;PUBLICO
5553;FURTO SIMPLES;SANTA CANDIDA;13;ASSOCIACAO
5554;ROUBO;JUVEVE;11;SAUDE
5557;ROUBO;AHU;19;PUBLICO
5565;ROUBO;SEMINARIO;9;SAUDE
5568;ROUBO;JARDIM DAS AMERICAS;16;RESIDENCIA
5569;ROUBO;SANTA QUITERIA;9;SAUDE
5571;FURTO SIMPLES;CIDADE INDUSTRIAL;17;PUBLICO
5575;FURTO QUALIFICADO;GUABIROTUBA;13;PUBLICO
5576;FURTO QUALIFICADO;GUABIROTUBA;13;RESIDENCIA
5578;FURTO SIMPLES;CAJURU;10;ENSINO
5584;FURTO SIMPLES;CENTRO;8;PUBLICO
5586;FURTO SIMPLES;VILA IZABEL;22;RESIDENCIA
5590;FURTO SIMPLES;JARDIM BOTANICO;18;MERCADO
5592;ROUBO;SITIO CERCADO;16;MERCADO
5593;FURTO SIMPLES;FAZENDINHA;13;PUBLICO
5594;FURTO QUALIFICADO;FANNY;16;PUBLICO
5596;FURTO SIMPLES;XAXIM;20;PUBLICO
5610;FURTO DE COISA COMUM;JARDIM BOTANICO;2;TRANSPORTE
5611;FURTO DE COISA COMUM;JARDIM BOTANICO;6;TRANSPORTE
5613;ROUBO;SAO BRAZ;9;COMERCIO
5614;FURTO DE COISA COMUM;JARDIM BOTANICO;5;TRANSPORTE
5615;ROUBO;BACACHERI;13;SAUDE
5616;FURTO DE COISA COMUM;JARDIM BOTANICO;6;TRANSPORTE
5617;FURTO QUALIFICADO;ALTO DA RUA XV;7;RESIDENCIA
5620;ROUBO;BACACHERI;9;COMERCIO
5621;FURTO DE COISA COMUM;JARDIM BOTANICO;6;TRANSPORTE
5623;FURTO QUALIFICADO;TINGUI;23;SAUDE
5626;FURTO QUALIFICADO;JARDIM SOCIAL;13;RESIDENCIA
5628;FURTO SIMPLES;BOM RETIRO;15;RESIDENCIA
5629;ROUBO;PINHEIRINHO;16;PUBLICO
5631;FURTO QUALIFICADO;BIGORRILHO;16;RESIDENCIA
5632;ROUBO;BATEL;9;PUBLICO
5636;ROUBO;MERCES;6;PUBLICO
5637;ROUBO;TARUMA;19;PUBLICO
5639;FURTO QUALIFICADO;JUVEVE;4;COMERCIO
5640;ROUBO;MERCES;8;PUBLICO
5641;FURTO QUALIFICADO;SANTA FELICIDADE;15;RESIDENCIA
5642;FURTO SIMPLES;BATEL;4;ALIMENTACAO / DIVERSAO
5645;ROUBO;CENTRO CIVICO;19;ALIMENTACAO / DIVERSAO
5646;ROUBO;SAO FRANCISCO;8;PUBLICO
5647;ROUBO;ORLEANS;12;SAUDE
5648;ROUBO;PILARZINHO;7;PUBLICO
5649;FURTO SIMPLES;CENTRO CIVICO;21;RESIDENCIA
5650;FURTO QUALIFICADO;CENTRO CIVICO;3;COMERCIO
5651;ROUBO;BOA VISTA;7;RESIDENCIA
5652;FURTO QUALIFICADO;BATEL;13;SAUDE
5653;FURTO SIMPLES;BATEL;23;ALIMENTACAO / DIVERSAO
5654;ROUBO;PINHEIRINHO;21;TRANSPORTE
5655;FURTO QUALIFICADO;BATEL;9;ALIMENTACAO / DIVERSAO
5657;FURTO QUALIFICADO;SAO FRANCISCO;4;RESIDENCIA
5658;FURTO SIMPLES;SAO FRANCISCO;3;HOSPEDAGEM
5659;ROUBO;PINHEIRINHO;7;PUBLICO
5663;FURTO QUALIFICADO;BOQUEIRAO;19;RESIDENCIA
5664;ROUBO;JARDIM DAS AMERICAS;21;PUBLICO
5666;ROUBO;CAJURU;15;SAUDE
5669;ROUBO;CIDADE INDUSTRIAL;13;PUBLICO
5670;ROUBO;HAUER;9;SAUDE
5671;ROUBO;CAJURU;6;PUBLICO
5672;ROUBO;BOQUEIRAO;12;PUBLICO
5673;ROUBO;BAIRRO ALTO;13;PUBLICO
5674;ROUBO;CAJURU;13;PUBLICO
5676;ROUBO;CAJURU;13;SAUDE
5679;FURTO QUALIFICADO;BOQUEIRAO;19;RESIDENCIA
5683;ROUBO;ALTO BOQUEIRAO;13;PUBLICO
5684;ROUBO;ALTO BOQUEIRAO;13;PUBLICO
5688;FURTO QUALIFICADO;HAUER;3;ATIVIDADE FINANCEIRA
5689;ROUBO;BOQUEIRAO;13;PUBLICO
5691;FURTO QUALIFICADO;ALTO BOQUEIRAO;22;RESIDENCIA
5693;FURTO QUALIFICADO;BOQUEIRAO;6;RESIDENCIA
5694;ROUBO;PORTAO;15;PUBLICO
5698;ROUBO;BOA VISTA;11;SAUDE
5700;ROUBO;BOA VISTA;21;DERIVADO PETROLEO
5701;ROUBO;GUABIROTUBA;21;PUBLICO
5708;ROUBO;BOA VISTA;21;PUBLICO
5709;ROUBO;SANTA CANDIDA;13;SAUDE
5711;FURTO QUALIFICADO;CAMPO DE SANTANA;16;PUBLICO
5712;FURTO QUALIFICADO;CAMPO DE SANTANA;16;RESIDENCIA
5714;FURTO QUALIFICADO;CAPAO RASO;13;PUBLICO
5721;FURTO SIMPLES;PORTAO;16;COMERCIO
5722;FURTO SIMPLES;CAPAO RASO;5;PUBLICO
5725;FURTO QUALIFICADO;CAJURU;18;PUBLICO
5726;FURTO QUALIFICADO;CAJURU;18;RESIDENCIA
5727;ROUBO;CAMPO COMPRIDO;19;PUBLICO
5747;ROUBO;JARDIM DAS AMERICAS;22;PUBLICO
5748;ROUBO;CAPAO DA IMBUIA;7;PUBLICO
5749;FURTO SIMPLES;CENTRO;13;PUBLICO
5750;ROUBO;CENTRO;12;SAUDE
5751;ROUBO;BOM RETIRO;19;PUBLICO
5752;ROUBO;BACACHERI;9;SAUDE
5755;ROUBO;PILARZINHO;10;PUBLICO
5756;FURTO SIMPLES;ATUBA;18;ALIMENTACAO / DIVERSAO
5757;FURTO SIMPLES;ATUBA;18;PUBLICO
5758;ROUBO;SAO BRAZ;4;PUBLICO
5760;FURTO SIMPLES;BACACHERI;14;PUBLICO
5761;FURTO SIMPLES;BACACHERI;14;RESIDENCIA
5765;FURTO QUALIFICADO;CRISTO REI;9;RESIDENCIA
5767;ROUBO;PORTAO;22;PUBLICO
5770;ROUBO;AGUA VERDE;16;SAUDE
5771;ROUBO;AGUA VERDE;15;TRANSPORTE
5773;FURTO QUALIFICADO;VISTA ALEGRE;16;RESIDENCIA
5775;ROUBO;PORTAO;9;SAUDE
5776;FURTO SIMPLES;SITIO CERCADO;10;RESIDENCIA
5777;ROUBO;CAPAO RASO;1;PUBLICO
5779;ROUBO;FANNY;15;PUBLICO
5780;ROUBO;SITIO CERCADO;10;PUBLICO
5781;ROUBO;CAPAO DA IMBUIA;11;PUBLICO
5782;FURTO QUALIFICADO;NOVO MUNDO;22;PUBLICO
5784;ROUBO;CAJURU;8;RESIDENCIA
5785;ROUBO;CENTRO;15;SAUDE
5786;FURTO QUALIFICADO;GANCHINHO;11;RESIDENCIA
5787;ROUBO;NOVO MUNDO;17;PUBLICO
5788;ROUBO;CENTRO;23;PUBLICO
5790;ROUBO;CENTRO;23;PUBLICO
5791;ROUBO;CAJURU;15;PUBLICO
5793;ROUBO;PORTAO;21;SAUDE
5794;ROUBO;CAJURU;16;PRESTACAO DE SERVICOS
5795;ROUBO;CENTRO;20;PRESTACAO DE SERVICOS
5796;ROUBO;NOVO MUNDO;21;SAUDE
5801;FURTO SIMPLES;CENTRO;2;PUBLICO
5802;FURTO QUALIFICADO;FANNY;17;RESIDENCIA
5803;ROUBO;CAJURU;21;PUBLICO
5804;ROUBO;FANNY;19;PUBLICO
5807;FURTO QUALIFICADO;FANNY;9;RESIDENCIA
5809;ROUBO;NOVO MUNDO;14;PUBLICO
5810;FURTO QUALIFICADO;UMBARA;0;RESIDENCIA
5812;ROUBO;BAIRRO ALTO;9;PUBLICO
5814;FURTO QUALIFICADO;CAMPO COMPRIDO;21;RESIDENCIA
5815;ROUBO;SAO FRANCISCO;23;PUBLICO
5818;ROUBO;CAJURU;19;PUBLICO
5821;ROUBO;UMBARA;9;PUBLICO
5822;ROUBO;UMBARA;9;RESIDENCIA
5823;ROUBO;AGUA VERDE;12;PUBLICO
5825;ROUBO;CENTRO;0;PUBLICO
5827;FURTO QUALIFICADO;AGUA VERDE;0;PUBLICO
5829;ROUBO;BAIRRO ALTO;12;PUBLICO
5830;ROUBO;AGUA VERDE;21;PUBLICO
5833;ROUBO;FANNY;21;PUBLICO
5835;FURTO QUALIFICADO;GANCHINHO;15;RESIDENCIA
5836;FURTO QUALIFICADO;ALTO BOQUEIRAO;23;PUBLICO
5839;FURTO QUALIFICADO;PINHEIRINHO;11;PUBLICO
5841;FURTO QUALIFICADO;NOVO MUNDO;16;ENSINO
5842;FURTO SIMPLES;TATUQUARA;11;COMERCIO
5845;FURTO QUALIFICADO;GANCHINHO;13;PUBLICO
5846;ROUBO;XAXIM;8;RESIDENCIA
5848;ROUBO;PINHEIRINHO;16;PUBLICO
5851;ROUBO;UBERABA;21;PUBLICO
5853;ROUBO;CIDADE INDUSTRIAL;9;PUBLICO
5859;ROUBO;GUABIROTUBA;1;PUBLICO
5861;FURTO QUALIFICADO;CRISTO REI;8;COMERCIO
5862;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;17;PUBLICO
5867;FURTO QUALIFICADO;CIDADE INDUSTRIAL;0;COMERCIO
5868;ROUBO;CIDADE INDUSTRIAL;14;PUBLICO
5870;ROUBO;SAO FRANCISCO;21;PUBLICO
5877;ROUBO;BOA VISTA;20;PUBLICO
5878;ROUBO;PILARZINHO;16;RESIDENCIA
5880;ROUBO;CABRAL;17;SAUDE
5882;ROUBO;JUVEVE;17;SAUDE
5884;FURTO QUALIFICADO;AHU;4;ALIMENTACAO / DIVERSAO
5885;FURTO QUALIFICADO;AHU;6;RESIDENCIA
5887;FURTO QUALIFICADO;PAROLIN;14;RESIDENCIA
5891;FURTO QUALIFICADO;CENTRO;20;PUBLICO
5903;ROUBO;CIDADE INDUSTRIAL;8;PUBLICO
5911;FURTO QUALIFICADO;UBERABA;10;RESIDENCIA
5912;FURTO QUALIFICADO;UBERABA;18;RESIDENCIA
5913;ROUBO;SANTA FELICIDADE;10;SAUDE
5914;ROUBO;ALTO DA RUA XV;5;SAUDE
5915;FURTO SIMPLES;REBOUCAS;17;MERCADO
5916;ROUBO;BUTIATUVINHA;2;RESIDENCIA
5918;FURTO QUALIFICADO;REBOUCAS;1;ALIMENTACAO / DIVERSAO
5919;FURTO QUALIFICADO;AGUA VERDE;8;SAUDE
5920;ROUBO;TARUMA;19;SAUDE
5922;FURTO QUALIFICADO;BAIRRO ALTO;7;RESIDENCIA
5923;ROUBO;MERCES;11;COMERCIO
5926;ROUBO;XAXIM;13;PUBLICO
5930;ROUBO;ATUBA;22;PUBLICO
5932;FURTO DE COISA COMUM;UMBARA;20;RURAL
5934;ROUBO;XAXIM;15;COMERCIO
5938;FURTO QUALIFICADO;ORLEANS;19;PUBLICO
5939;ROUBO;AGUA VERDE;19;PUBLICO
5940;FURTO SIMPLES;BACACHERI;17;MERCADO
5941;ROUBO;CAPAO RASO;23;PUBLICO
5942;FURTO QUALIFICADO;CIDADE INDUSTRIAL;5;SAUDE
5943;FURTO QUALIFICADO;UBERABA;20;RESIDENCIA
5944;ROUBO;PINHEIRINHO;22;PUBLICO
5946;ROUBO;CAJURU;8;PUBLICO
5947;ROUBO;JUVEVE;20;SAUDE
5953;ROUBO;BIGORRILHO;12;SAUDE
5954;FURTO QUALIFICADO;UBERABA;23;RESIDENCIA
5955;FURTO QUALIFICADO;SITIO CERCADO;15;PUBLICO
5959;ROUBO;REBOUCAS;14;PUBLICO
5960;ROUBO;AGUA VERDE;16;PUBLICO
5961;FURTO QUALIFICADO;MERCES;2;RESIDENCIA
5962;ROUBO;REBOUCAS;23;PUBLICO
5965;FURTO SIMPLES;PINHEIRINHO;20;PUBLICO
5966;ROUBO;SITIO CERCADO;14;PUBLICO
5973;FURTO QUALIFICADO;AGUA VERDE;16;PUBLICO
5976;ROUBO;CENTRO;9;SAUDE
5977;ROUBO;SITIO CERCADO;10;COMERCIO
5978;FURTO QUALIFICADO;TATUQUARA;17;RESIDENCIA
5981;FURTO SIMPLES;SITIO CERCADO;19;RESIDENCIA
5983;FURTO QUALIFICADO;CIDADE INDUSTRIAL;8;VEICULO
5984;ROUBO;CENTRO;10;SAUDE
5985;ROUBO;SAO BRAZ;22;PUBLICO
5986;FURTO QUALIFICADO;PAROLIN;23;RESIDENCIA
5987;ROUBO;CRISTO REI;0;PUBLICO
5989;ROUBO;REBOUCAS;11;PUBLICO
5990;ROUBO;CENTRO;14;SAUDE
5991;ROUBO;SAO LOURENCO;20;SAUDE
5992;FURTO QUALIFICADO;BARREIRINHA;17;COMERCIO
5993;FURTO QUALIFICADO;BARREIRINHA;17;PUBLICO
5994;ROUBO;CENTRO;14;SAUDE
5995;FURTO SIMPLES;SITIO CERCADO;10;COMERCIO
5999;ROUBO;CABRAL;16;SAUDE
6000;FURTO QUALIFICADO;SANTA CANDIDA;10;DERIVADO PETROLEO
6001;FURTO QUALIFICADO;PAROLIN;7;PRESTACAO DE SERVICOS
6002;FURTO SIMPLES;BOQUEIRAO;20;RESIDENCIA
6007;FURTO QUALIFICADO;TATUQUARA;11;RESIDENCIA
6008;ROUBO;ALTO BOQUEIRAO;6;PUBLICO
6010;FURTO SIMPLES;PAROLIN;8;SAUDE
6011;ROUBO;UMBARA;16;RESIDENCIA
6012;FURTO QUALIFICADO;BOQUEIRAO;8;COMERCIO
6014;ROUBO;TARUMA;14;SAUDE
6016;FURTO QUALIFICADO;ALTO DA GLORIA;19;PUBLICO
6017;FURTO SIMPLES;BOQUEIRAO;12;COMERCIO
6018;FURTO SIMPLES;BOQUEIRAO;12;PUBLICO
6020;ROUBO;CAPAO RASO;16;PUBLICO
6021;ROUBO;CIDADE INDUSTRIAL;8;OUTROS
6022;ROUBO;CIDADE INDUSTRIAL;8;PUBLICO
6023;FURTO SIMPLES;BOQUEIRAO;7;PUBLICO
6025;ROUBO;UMBARA;11;COMERCIO
6026;ROUBO;CAPAO RASO;15;OUTROS
6028;FURTO SIMPLES;JUVEVE;23;PUBLICO
6030;ROUBO;JARDIM DAS AMERICAS;12;SAUDE
6031;ROUBO;BARREIRINHA;21;PUBLICO
6034;FURTO SIMPLES;SAO BRAZ;15;COMERCIO
6037;ROUBO;SANTA CANDIDA;18;PUBLICO
6050;ROUBO;AHU;16;SAUDE
6060;ROUBO;SAO BRAZ;20;PUBLICO
6072;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;RESIDENCIA
6084;FURTO SIMPLES;CIDADE INDUSTRIAL;19;RESIDENCIA
6090;FURTO SIMPLES;JARDIM BOTANICO;3;TRANSPORTE
6091;ROUBO;PINHEIRINHO;23;PUBLICO
6097;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;2;ALIMENTACAO / DIVERSAO
6098;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;2;RESIDENCIA
6109;FURTO QUALIFICADO;CENTRO;5;PUBLICO
6113;FURTO QUALIFICADO;BAIRRO ALTO;0;RESIDENCIA
6117;ROUBO;JARDIM BOTANICO;8;TRANSPORTE
6119;FURTO SIMPLES;CAJURU;5;RESIDENCIA
6121;FURTO SIMPLES;JARDIM BOTANICO;8;TRANSPORTE
6123;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;COMERCIO
6135;ROUBO;CENTRO;13;SAUDE
6137;FURTO SIMPLES;PINHEIRINHO;19;MERCADO
6141;ROUBO;CAPAO DA IMBUIA;13;SAUDE
6142;ROUBO;PINHEIRINHO;14;PUBLICO
6144;FURTO SIMPLES;SITIO CERCADO;14;COMERCIO
6154;ROUBO;UBERABA;15;PUBLICO
6155;ROUBO;UBERABA;15;RESIDENCIA
6160;FURTO SIMPLES;PORTAO;18;SAUDE
6161;ROUBO;CENTRO;19;PUBLICO
6163;ROUBO;CAMPO COMPRIDO;14;TRANSPORTE
6165;ROUBO;FAZENDINHA;16;SAUDE
6179;ROUBO;CENTRO;22;PUBLICO
6180;ROUBO;BARREIRINHA;20;PUBLICO
6204;ROUBO;PINHEIRINHO;23;PUBLICO
6211;ROUBO;NOVO MUNDO;2;PUBLICO
6239;ROUBO;CIDADE INDUSTRIAL;22;SAUDE
6247;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
6255;ROUBO;CIDADE INDUSTRIAL;3;PUBLICO
6261;ROUBO;BAIRRO ALTO;16;ALIMENTACAO / DIVERSAO
6273;ROUBO;SANTA CANDIDA;9;PUBLICO
6275;ROUBO;CENTRO;23;PUBLICO
6291;FURTO QUALIFICADO;HAUER;2;COMERCIO
6297;ROUBO;BAIRRO ALTO;20;ALIMENTACAO / DIVERSAO
6298;ROUBO;PINHEIRINHO;22;PUBLICO
6299;ROUBO;CENTRO;13;SAUDE
6300;ROUBO;XAXIM;13;RESIDENCIA
6301;ROUBO;JARDIM DAS AMERICAS;18;PUBLICO
6302;ROUBO;BOA VISTA;8;PUBLICO
6303;FURTO SIMPLES;CENTRO;17;PUBLICO
6304;FURTO SIMPLES;SAO BRAZ;0;RESIDENCIA
6305;ROUBO;CAPAO RASO;17;PUBLICO
6306;ROUBO;CAPAO RASO;18;PUBLICO
6307;ROUBO;SAO BRAZ;1;RESIDENCIA
6308;ROUBO;HUGO LANGE;9;SAUDE
6309;FURTO SIMPLES;TATUQUARA;7;COMERCIO
6310;FURTO QUALIFICADO;VISTA ALEGRE;10;RELIGIOSOS
6311;ROUBO;CENTRO;13;SAUDE
6314;ROUBO;CENTRO;15;SAUDE
6315;ROUBO;AHU;22;RESIDENCIA
6318;FURTO SIMPLES;CENTRO;17;SAUDE
6321;ROUBO;BOA VISTA;2;PUBLICO
6322;FURTO QUALIFICADO;BATEL;5;PUBLICO
6325;FURTO QUALIFICADO;NOVO MUNDO;6;RESIDENCIA
6327;ROUBO;CENTRO CIVICO;20;PUBLICO
6328;ROUBO;CENTRO;4;PUBLICO
6340;ROUBO;CENTRO;12;PUBLICO
6346;FURTO SIMPLES;CENTRO;4;ALIMENTACAO / DIVERSAO
6349;ROUBO;CENTRO;19;SAUDE
6350;ROUBO;CENTRO;18;PUBLICO
6352;ROUBO;CENTRO;22;PUBLICO
6355;ROUBO;CENTRO;5;PUBLICO
6358;ROUBO;BATEL;7;SAUDE
6359;FURTO SIMPLES;CENTRO;5;ALIMENTACAO / DIVERSAO
6361;FURTO QUALIFICADO;AGUA VERDE;2;ASSOCIACAO
6363;FURTO QUALIFICADO;CIDADE INDUSTRIAL;18;ENSINO
6364;FURTO SIMPLES;CRISTO REI;6;PUBLICO
6366;ROUBO;PAROLIN;16;PUBLICO
6368;ROUBO;NOVO MUNDO;17;PUBLICO
6369;ROUBO;UBERABA;23;RESIDENCIA
6371;ROUBO;CENTRO CIVICO;0;PUBLICO
6372;ROUBO;SITIO CERCADO;15;COMERCIO
6374;ROUBO;NOVO MUNDO;20;PUBLICO
6375;ROUBO;ABRANCHES;12;PUBLICO
6376;FURTO SIMPLES;TATUQUARA;10;PUBLICO
6379;ROUBO;CENTRO;21;PUBLICO
6380;ROUBO;CENTRO;21;TRANSPORTE
6381;ROUBO;ALTO DA RUA XV;19;PUBLICO
6382;ROUBO;CENTRO;6;PUBLICO
6384;ROUBO;UMBARA;11;MERCADO
6385;ROUBO;UMBARA;11;PUBLICO
6387;FURTO QUALIFICADO;BAIRRO ALTO;7;RESIDENCIA
6388;FURTO QUALIFICADO;SITIO CERCADO;9;PUBLICO
6392;FURTO SIMPLES;NOVO MUNDO;14;RESIDENCIA
6393;ROUBO;SITIO CERCADO;14;PUBLICO
6395;FURTO SIMPLES;FANNY;14;PUBLICO
6397;ROUBO;NOVO MUNDO;20;PUBLICO
6399;ROUBO;CENTRO;2;PUBLICO
6401;ROUBO;TATUQUARA;20;RESIDENCIA
6403;ROUBO;UBERABA;18;PUBLICO
6405;FURTO QUALIFICADO;SITIO CERCADO;12;RESIDENCIA
6406;ROUBO;CENTRO;12;PUBLICO
6407;FURTO QUALIFICADO;GANCHINHO;10;OUTROS
6413;FURTO SIMPLES;CIDADE INDUSTRIAL;2;RESIDENCIA
6415;ROUBO;UBERABA;17;COMERCIO
6417;FURTO SIMPLES;CAMPO COMPRIDO;17;TRANSPORTE
6419;ROUBO;TINGUI;6;PUBLICO
6420;ROUBO;ORLEANS;19;PUBLICO
6421;ROUBO;CAJURU;16;PUBLICO
6424;FURTO SIMPLES;CENTRO;11;PUBLICO
6425;ROUBO;SAO BRAZ;7;PUBLICO
6433;FURTO QUALIFICADO;BOQUEIRAO;2;COMERCIO
6434;ROUBO;CENTRO;14;PUBLICO
6438;FURTO QUALIFICADO;JARDIM BOTANICO;11;PUBLICO
6439;ROUBO;SITIO CERCADO;6;PUBLICO
6440;FURTO QUALIFICADO;SAO JOAO;3;RESIDENCIA
6441;FURTO QUALIFICADO;CAJURU;6;PUBLICO
6444;FURTO DE COISA COMUM;SEMINARIO;10;ATIVIDADE FINANCEIRA
6445;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;RESIDENCIA
6450;ROUBO;PINHEIRINHO;14;PUBLICO
6454;ROUBO;GUABIROTUBA;7;PUBLICO
6456;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
6457;ROUBO;CABRAL;19;ALIMENTACAO / DIVERSAO
6459;ROUBO;SANTA FELICIDADE;19;PUBLICO
6461;FURTO QUALIFICADO;GUABIROTUBA;15;PUBLICO
6462;FURTO QUALIFICADO;BOA VISTA;18;RESIDENCIA
6465;ROUBO;JARDIM BOTANICO;19;PUBLICO
6466;ROUBO;JARDIM BOTANICO;19;RURAL
6467;ROUBO;FAZENDINHA;14;PUBLICO
6468;FURTO SIMPLES;JARDIM BOTANICO;16;RESIDENCIA
6469;ROUBO;ORLEANS;15;PUBLICO
6471;FURTO QUALIFICADO;CRISTO REI;6;RESIDENCIA
6472;FURTO QUALIFICADO;ALTO BOQUEIRAO;14;PUBLICO
6473;ROUBO;BOQUEIRAO;13;PUBLICO
6474;FURTO QUALIFICADO;CAMPO COMPRIDO;19;PUBLICO
6478;FURTO SIMPLES;VILA IZABEL;14;PUBLICO
6483;ROUBO;HAUER;10;PUBLICO
6504;FURTO QUALIFICADO;CIDADE INDUSTRIAL;21;COMERCIO
6511;ROUBO;CAJURU;12;PUBLICO
6518;ROUBO;CAJURU;0;PUBLICO
6522;ROUBO;FAZENDINHA;22;COMERCIO
6523;FURTO QUALIFICADO;CAJURU;23;PUBLICO
6524;FURTO QUALIFICADO;CAJURU;23;VEICULO
6527;FURTO QUALIFICADO;CASCATINHA;20;RESIDENCIA
6534;ROUBO;ATUBA;20;PUBLICO
6535;ROUBO;CAPAO DA IMBUIA;22;PUBLICO
6536;ROUBO;REBOUCAS;17;PUBLICO
